match_id,event_timestamp,_map,score_diff,rank_1,rank_2,year
2340391,2020-03-16T00:00:00.000+01:00,Inferno,14,21,27,2020
2335518,2019-08-23T00:00:00.000+02:00,Overpass,6,8,28,2019
2318098,2017-12-14T00:00:00.000+01:00,Inferno,3,165,112,2017
2330751,2019-02-06T00:00:00.000+01:00,Inferno,10,24,17,2019
2324491,2018-06-30T00:00:00.000+02:00,Nuke,4,22,50,2018
2334001,2019-06-05T00:00:00.000+02:00,Dust2,2,244,132,2019
2323355,2018-05-30T00:00:00.000+02:00,Cache,4,156,93,2018
2300446,2016-01-24T00:00:00.000+01:00,Cobblestone,8,21,22,2016
2337462,2019-11-10T00:00:00.000+01:00,Train,13,8,2,2019
2326680,2018-09-19T00:00:00.000+02:00,Mirage,11,114,177,2018
2312906,2017-07-30T00:00:00.000+02:00,Mirage,11,141,81,2017
2338236,2019-12-03T00:00:00.000+01:00,Inferno,4,114,166,2019
2328290,2018-10-21T00:00:00.000+02:00,Mirage,11,37,77,2018
2336666,2019-10-02T00:00:00.000+02:00,Inferno,7,57,31,2019
2313543,2017-08-18T00:00:00.000+02:00,Mirage,4,57,54,2017
2331706,2019-03-12T00:00:00.000+01:00,Mirage,10,50,4,2019
2319029,2018-02-03T00:00:00.000+01:00,Cobblestone,2,20,9,2018
2329081,2018-11-14T00:00:00.000+01:00,Mirage,5,26,31,2018
2324894,2018-07-29T00:00:00.000+02:00,Nuke,12,8,28,2018
2339542,2020-02-15T00:00:00.000+01:00,Mirage,11,29,44,2020
2303078,2016-06-14T00:00:00.000+02:00,Cache,9,54,90,2016
2321664,2018-04-05T00:00:00.000+02:00,Inferno,2,8,20,2018
2327687,2018-10-10T00:00:00.000+02:00,Mirage,2,21,35,2018
2307183,2016-12-14T00:00:00.000+01:00,Overpass,11,58,116,2016
2332878,2019-05-03T00:00:00.000+02:00,Overpass,8,40,118,2019
2301954,2016-04-09T00:00:00.000+02:00,Mirage,3,45,174,2016
2321888,2018-04-08T00:00:00.000+02:00,Overpass,7,21,19,2018
2302273,2016-04-22T00:00:00.000+02:00,Mirage,2,17,36,2016
2303284,2016-06-29T00:00:00.000+02:00,Dust2,9,34,71,2016
2308942,2017-03-22T00:00:00.000+01:00,Inferno,11,11,68,2017
2323016,2018-05-19T00:00:00.000+02:00,Mirage,3,175,156,2018
2322515,2018-05-10T00:00:00.000+02:00,Cache,3,178,69,2018
2339578,2020-02-16T00:00:00.000+01:00,Mirage,7,238,87,2020
2338561,2019-12-13T00:00:00.000+01:00,Inferno,11,119,65,2019
2322623,2018-05-04T00:00:00.000+02:00,Inferno,5,30,47,2018
2326197,2018-09-05T00:00:00.000+02:00,Inferno,6,31,30,2018
2301496,2016-03-20T00:00:00.000+01:00,Cache,4,100,161,2016
2329692,2018-12-05T00:00:00.000+01:00,Dust2,3,33,14,2018
2302483,2016-05-01T00:00:00.000+02:00,Dust2,3,36,31,2016
2335541,2019-08-25T00:00:00.000+02:00,Train,7,9,39,2019
2331489,2019-03-06T00:00:00.000+01:00,Mirage,12,62,81,2019
2327016,2018-09-27T00:00:00.000+02:00,Nuke,11,247,100,2018
2313446,2017-08-17T00:00:00.000+02:00,Cache,12,133,152,2017
2305971,2016-10-19T00:00:00.000+02:00,Mirage,6,41,27,2016
2327540,2018-10-07T00:00:00.000+02:00,Cache,4,25,17,2018
2330556,2019-01-30T00:00:00.000+01:00,Nuke,5,69,108,2019
2322564,2018-05-09T00:00:00.000+02:00,Train,2,10,3,2018
2313627,2017-08-23T00:00:00.000+02:00,Cobblestone,13,13,1,2017
2335537,2019-08-24T00:00:00.000+02:00,Overpass,2,26,28,2019
2320534,2018-03-08T00:00:00.000+01:00,Cache,3,104,86,2018
2329705,2018-12-06T00:00:00.000+01:00,Nuke,9,116,156,2018
2317580,2017-11-25T00:00:00.000+01:00,Cache,6,171,196,2017
2331013,2019-02-19T00:00:00.000+01:00,Overpass,2,188,164,2019
2320551,2018-03-08T00:00:00.000+01:00,Mirage,2,16,74,2018
2303979,2016-08-19T00:00:00.000+02:00,Mirage,6,44,23,2016
2327813,2018-10-13T00:00:00.000+02:00,Nuke,8,33,44,2018
2304267,2016-08-27T00:00:00.000+02:00,Train,2,35,33,2016
2339561,2020-02-15T00:00:00.000+01:00,Overpass,3,63,80,2020
2320073,2018-02-28T00:00:00.000+01:00,Mirage,6,7,9,2018
2314422,2017-10-20T00:00:00.000+02:00,Inferno,7,60,3,2017
2334065,2019-06-08T00:00:00.000+02:00,Overpass,5,63,80,2019
2330694,2019-02-04T00:00:00.000+01:00,Dust2,6,28,69,2019
2311034,2017-05-21T00:00:00.000+02:00,Cobblestone,11,32,26,2017
2337512,2019-11-02T00:00:00.000+01:00,Inferno,5,86,185,2019
2303181,2016-07-02T00:00:00.000+02:00,Nuke,9,61,74,2016
2301440,2016-03-17T00:00:00.000+01:00,Cobblestone,13,5,31,2016
2303970,2016-08-15T00:00:00.000+02:00,Cache,14,162,105,2016
2340190,2020-03-08T00:00:00.000+01:00,Mirage,3,115,178,2020
2314791,2017-11-11T00:00:00.000+01:00,Mirage,7,7,24,2017
2310164,2017-04-28T00:00:00.000+02:00,Nuke,5,71,192,2017
2310137,2017-04-27T00:00:00.000+02:00,Train,2,224,114,2017
2311850,2017-06-26T00:00:00.000+02:00,Inferno,6,171,82,2017
2331567,2019-03-07T00:00:00.000+01:00,Dust2,6,65,67,2019
2310058,2017-04-26T00:00:00.000+02:00,Overpass,8,125,79,2017
2301532,2016-03-23T00:00:00.000+01:00,Mirage,2,29,20,2016
2323978,2018-06-17T00:00:00.000+02:00,Overpass,10,41,56,2018
2315049,2017-09-23T00:00:00.000+02:00,Inferno,3,39,17,2017
2302657,2016-05-16T00:00:00.000+02:00,Dust2,3,10,13,2016
2327410,2018-10-05T00:00:00.000+02:00,Inferno,11,161,292,2018
2318690,2018-01-20T00:00:00.000+01:00,Inferno,13,260,219,2018
2331726,2019-03-15T00:00:00.000+01:00,Train,8,78,70,2019
2334524,2019-06-21T00:00:00.000+02:00,Vertigo,3,36,39,2019
2332128,2019-03-28T00:00:00.000+01:00,Dust2,3,23,30,2019
2301889,2016-04-04T00:00:00.000+02:00,Mirage,2,252,170,2016
2325136,2018-07-29T00:00:00.000+02:00,Inferno,9,129,116,2018
2334506,2019-06-20T00:00:00.000+02:00,Overpass,3,161,163,2019
2310616,2017-05-10T00:00:00.000+02:00,Mirage,12,68,112,2017
2302115,2016-04-16T00:00:00.000+02:00,Cache,9,11,31,2016
2330797,2019-02-13T00:00:00.000+01:00,Train,8,13,18,2019
2314350,2017-09-02T00:00:00.000+02:00,Train,5,163,298,2017
2334377,2019-06-13T00:00:00.000+02:00,Nuke,6,28,42,2019
2304441,2016-09-03T00:00:00.000+02:00,Cobblestone,13,63,57,2016
2302069,2016-04-12T00:00:00.000+02:00,Inferno,10,42,52,2016
2300970,2016-02-23T00:00:00.000+01:00,Inferno,4,21,27,2016
2337725,2019-11-15T00:00:00.000+01:00,Dust2,9,47,120,2019
2309445,2017-04-09T00:00:00.000+02:00,Cobblestone,6,72,41,2017
2311064,2017-05-26T00:00:00.000+02:00,Inferno,3,26,5,2017
2322041,2018-05-01T00:00:00.000+02:00,Cobblestone,8,215,182,2018
2325900,2018-08-22T00:00:00.000+02:00,Train,8,60,131,2018
2333142,2019-05-10T00:00:00.000+02:00,Dust2,6,51,35,2019
2333921,2019-06-07T00:00:00.000+02:00,Mirage,10,175,94,2019
2333852,2019-06-01T00:00:00.000+02:00,Mirage,5,34,74,2019
2321920,2018-04-12T00:00:00.000+02:00,Cobblestone,3,50,19,2018
2321778,2018-04-11T00:00:00.000+02:00,Overpass,12,97,222,2018
2337861,2019-11-19T00:00:00.000+01:00,Dust2,4,139,119,2019
2330216,2019-01-23T00:00:00.000+01:00,Train,2,116,70,2019
2314241,2017-09-07T00:00:00.000+02:00,Train,2,55,47,2017
2316131,2017-10-17T00:00:00.000+02:00,Overpass,14,94,87,2017
2308688,2017-03-15T00:00:00.000+01:00,Overpass,6,41,8,2017
2303794,2016-08-08T00:00:00.000+02:00,Mirage,2,86,130,2016
2311383,2017-06-04T00:00:00.000+02:00,Mirage,4,44,145,2017
2324278,2018-06-26T00:00:00.000+02:00,Overpass,12,16,14,2018
2302548,2016-05-07T00:00:00.000+02:00,Cobblestone,5,21,14,2016
2325938,2018-08-23T00:00:00.000+02:00,Cache,8,81,60,2018
2322674,2018-05-09T00:00:00.000+02:00,Overpass,3,43,100,2018
2314269,2017-09-11T00:00:00.000+02:00,Cobblestone,10,125,102,2017
2335209,2019-07-31T00:00:00.000+02:00,Nuke,7,84,51,2019
2333139,2019-05-10T00:00:00.000+02:00,Overpass,2,11,21,2019
2308882,2017-03-27T00:00:00.000+02:00,Inferno,8,23,2,2017
2329622,2018-12-02T00:00:00.000+01:00,Cache,9,43,79,2018
2325043,2018-07-27T00:00:00.000+02:00,Inferno,6,105,124,2018
2320491,2018-03-15T00:00:00.000+01:00,Train,2,149,201,2018
2312828,2017-07-22T00:00:00.000+02:00,Inferno,9,50,72,2017
2328773,2018-11-05T00:00:00.000+01:00,Inferno,3,81,153,2018
2319401,2018-02-11T00:00:00.000+01:00,Inferno,10,35,216,2018
2335558,2019-08-18T00:00:00.000+02:00,Overpass,3,36,52,2019
2339897,2020-03-03T00:00:00.000+01:00,Dust2,2,89,107,2020
2325971,2018-08-24T00:00:00.000+02:00,Inferno,12,32,46,2018
2301818,2016-03-29T00:00:00.000+02:00,Cache,2,9,16,2016
2333805,2019-05-31T00:00:00.000+02:00,Mirage,2,146,143,2019
2317369,2017-11-17T00:00:00.000+01:00,Inferno,8,60,62,2017
2316264,2017-10-21T00:00:00.000+02:00,Cache,10,113,57,2017
2328625,2018-10-31T00:00:00.000+01:00,Cache,6,64,43,2018
2317167,2017-11-13T00:00:00.000+01:00,Nuke,12,39,45,2017
2310496,2017-05-08T00:00:00.000+02:00,Overpass,4,190,63,2017
2318384,2017-12-29T00:00:00.000+01:00,Inferno,7,32,49,2017
2312124,2017-06-29T00:00:00.000+02:00,Nuke,2,30,43,2017
2306021,2016-10-22T00:00:00.000+02:00,Mirage,14,12,15,2016
2312393,2017-07-21T00:00:00.000+02:00,Inferno,4,14,13,2017
2301751,2016-03-25T00:00:00.000+01:00,Overpass,6,39,53,2016
2335152,2019-07-27T00:00:00.000+02:00,Inferno,6,24,40,2019
2327298,2018-10-04T00:00:00.000+02:00,Overpass,4,84,115,2018
2318984,2018-02-03T00:00:00.000+01:00,Cache,11,21,23,2018
2324373,2018-06-27T00:00:00.000+02:00,Overpass,5,62,81,2018
2332940,2019-05-15T00:00:00.000+02:00,Train,4,33,5,2019
2313780,2017-08-24T00:00:00.000+02:00,Nuke,5,103,30,2017
2317926,2017-12-10T00:00:00.000+01:00,Overpass,5,2,1,2017
2314334,2017-09-18T00:00:00.000+02:00,Nuke,3,37,25,2017
2299383,2015-11-19T00:00:00.000+01:00,Cache,3,26,9,2015
2339609,2020-02-16T00:00:00.000+01:00,Inferno,10,115,196,2020
2330567,2019-01-31T00:00:00.000+01:00,Overpass,13,25,32,2019
2334693,2019-07-02T00:00:00.000+02:00,Overpass,3,42,57,2019
2321254,2018-03-25T00:00:00.000+01:00,Cobblestone,3,12,14,2018
2311170,2017-05-26T00:00:00.000+02:00,Train,6,42,31,2017
2305100,2016-09-27T00:00:00.000+02:00,Overpass,11,39,41,2016
2313309,2017-08-22T00:00:00.000+02:00,Cache,5,212,373,2017
2327323,2018-10-04T00:00:00.000+02:00,Inferno,10,35,37,2018
2312773,2017-07-23T00:00:00.000+02:00,Cobblestone,9,16,31,2017
2315235,2017-09-26T00:00:00.000+02:00,Cache,13,59,110,2017
2305598,2016-10-13T00:00:00.000+02:00,Dust2,4,3,16,2016
2309007,2017-03-23T00:00:00.000+01:00,Mirage,2,63,40,2017
2330609,2019-02-01T00:00:00.000+01:00,Overpass,3,25,38,2019
2328737,2018-11-08T00:00:00.000+01:00,Overpass,3,6,17,2018
2307498,2017-01-17T00:00:00.000+01:00,Dust2,6,52,16,2017
2332551,2019-04-14T00:00:00.000+02:00,Inferno,10,152,52,2019
2317374,2017-11-18T00:00:00.000+01:00,Inferno,4,67,62,2017
2330782,2019-02-06T00:00:00.000+01:00,Nuke,7,62,59,2019
2311086,2017-05-24T00:00:00.000+02:00,Overpass,6,3,16,2017
2304958,2016-09-21T00:00:00.000+02:00,Train,6,264,110,2016
2300999,2016-02-23T00:00:00.000+01:00,Cobblestone,2,3,6,2016
2308849,2017-03-17T00:00:00.000+01:00,Inferno,4,52,68,2017
2320573,2018-03-13T00:00:00.000+01:00,Cobblestone,9,39,298,2018
2332703,2019-04-25T00:00:00.000+02:00,Inferno,4,209,219,2019
2337320,2019-10-28T00:00:00.000+01:00,Train,5,24,3,2019
2325735,2018-08-20T00:00:00.000+02:00,Mirage,3,73,97,2018
2329400,2018-11-22T00:00:00.000+01:00,Inferno,6,173,113,2018
2304675,2016-09-11T00:00:00.000+02:00,Dust2,4,3,16,2016
2326982,2018-09-26T00:00:00.000+02:00,Inferno,4,50,57,2018
2310930,2017-05-22T00:00:00.000+02:00,Train,13,63,69,2017
2303753,2016-08-06T00:00:00.000+02:00,Cache,5,39,20,2016
2312528,2017-07-09T00:00:00.000+02:00,Cache,6,36,57,2017
2312028,2017-07-02T00:00:00.000+02:00,Mirage,9,135,63,2017
2327075,2018-09-29T00:00:00.000+02:00,Mirage,10,107,153,2018
2335017,2019-07-18T00:00:00.000+02:00,Overpass,10,97,117,2019
2331646,2019-03-12T00:00:00.000+01:00,Mirage,2,60,78,2019
2310051,2017-04-25T00:00:00.000+02:00,Train,6,41,58,2017
2321022,2018-03-20T00:00:00.000+01:00,Mirage,3,118,63,2018
2330439,2019-01-28T00:00:00.000+01:00,Mirage,13,14,5,2019
2326292,2018-09-03T00:00:00.000+02:00,Inferno,4,13,36,2018
2338863,2020-01-09T00:00:00.000+01:00,Nuke,4,8,12,2020
2315365,2017-09-28T00:00:00.000+02:00,Overpass,9,308,48,2017
2306214,2016-10-28T00:00:00.000+02:00,Dust2,9,37,73,2016
2335031,2019-07-17T00:00:00.000+02:00,Nuke,5,82,59,2019
2337452,2019-11-07T00:00:00.000+01:00,Nuke,9,9,1,2019
2309808,2017-04-18T00:00:00.000+02:00,Inferno,7,147,124,2017
2309623,2017-04-13T00:00:00.000+02:00,Inferno,2,101,74,2017
2334394,2019-06-15T00:00:00.000+02:00,Overpass,12,81,212,2019
2338472,2019-12-11T00:00:00.000+01:00,Mirage,2,34,75,2019
2313768,2017-08-23T00:00:00.000+02:00,Overpass,2,18,20,2017
2312924,2017-07-26T00:00:00.000+02:00,Cobblestone,3,21,102,2017
2332772,2019-05-03T00:00:00.000+02:00,Cache,7,8,10,2019
2303143,2016-06-19T00:00:00.000+02:00,Dust2,12,24,95,2016
2313917,2017-08-26T00:00:00.000+02:00,Inferno,2,34,82,2017
2337133,2019-10-25T00:00:00.000+02:00,Mirage,4,14,11,2019
2333437,2019-05-20T00:00:00.000+02:00,Train,10,68,30,2019
2303873,2016-08-15T00:00:00.000+02:00,Overpass,10,25,18,2016
2323873,2018-06-13T00:00:00.000+02:00,Mirage,6,151,109,2018
2336532,2019-09-26T00:00:00.000+02:00,Mirage,8,166,186,2019
2337641,2019-11-06T00:00:00.000+01:00,Dust2,5,86,41,2019
2312769,2017-07-22T00:00:00.000+02:00,Inferno,7,16,20,2017
2323721,2018-06-09T00:00:00.000+02:00,Inferno,3,74,110,2018
2337961,2019-11-24T00:00:00.000+01:00,Dust2,2,26,12,2019
2338409,2019-12-13T00:00:00.000+01:00,Vertigo,5,14,11,2019
2307704,2017-02-02T00:00:00.000+01:00,Cache,8,19,29,2017
2306997,2016-12-02T00:00:00.000+01:00,Mirage,3,47,42,2016
2334184,2019-06-09T00:00:00.000+02:00,Mirage,4,98,115,2019
2320291,2018-03-03T00:00:00.000+01:00,Mirage,10,41,102,2018
2337955,2019-11-21T00:00:00.000+01:00,Mirage,11,13,2,2019
2329253,2018-11-20T00:00:00.000+01:00,Nuke,10,43,53,2018
2325825,2018-08-19T00:00:00.000+02:00,Inferno,7,75,36,2018
2309254,2017-04-03T00:00:00.000+02:00,Cobblestone,8,11,13,2017
2301984,2016-04-09T00:00:00.000+02:00,Dust2,3,153,119,2016
2327441,2018-10-06T00:00:00.000+02:00,Train,6,78,88,2018
2331842,2019-03-21T00:00:00.000+01:00,Cache,4,226,130,2019
2313892,2017-08-30T00:00:00.000+02:00,Train,10,3,17,2017
2322960,2018-05-17T00:00:00.000+02:00,Mirage,12,13,141,2018
2308800,2017-03-25T00:00:00.000+01:00,Mirage,10,65,197,2017
2335002,2019-07-26T00:00:00.000+02:00,Inferno,4,34,26,2019
2310989,2017-05-21T00:00:00.000+02:00,Train,7,121,53,2017
2299388,2015-11-19T00:00:00.000+01:00,Cache,5,14,16,2015
2324158,2018-06-24T00:00:00.000+02:00,Nuke,2,30,28,2018
2332262,2019-04-07T00:00:00.000+02:00,Mirage,2,62,57,2019
2335077,2019-07-20T00:00:00.000+02:00,Vertigo,8,62,28,2019
2303440,2016-07-19T00:00:00.000+02:00,Cobblestone,3,68,85,2016
2320328,2018-03-04T00:00:00.000+01:00,Overpass,11,37,116,2018
2319974,2018-04-04T00:00:00.000+02:00,Cobblestone,3,47,2,2018
2316239,2017-10-20T00:00:00.000+02:00,Train,4,26,177,2017
2315776,2017-10-10T00:00:00.000+02:00,Inferno,3,145,169,2017
2307354,2017-01-12T00:00:00.000+01:00,Mirage,11,53,44,2017
2324080,2018-06-21T00:00:00.000+02:00,Mirage,15,51,259,2018
2326985,2018-09-28T00:00:00.000+02:00,Train,8,44,37,2018
2302435,2016-04-28T00:00:00.000+02:00,Overpass,13,19,27,2016
2335453,2019-08-14T00:00:00.000+02:00,Dust2,3,52,177,2019
2338149,2019-11-27T00:00:00.000+01:00,Train,5,112,62,2019
2301237,2016-03-08T00:00:00.000+01:00,Mirage,10,70,82,2016
2302028,2016-05-19T00:00:00.000+02:00,Train,11,3,13,2016
2305627,2016-10-11T00:00:00.000+02:00,Mirage,2,55,89,2016
2330112,2018-12-23T00:00:00.000+01:00,Inferno,7,138,178,2018
2333248,2019-05-15T00:00:00.000+02:00,Inferno,7,35,2,2019
2336391,2019-09-22T00:00:00.000+02:00,Mirage,10,58,186,2019
2299763,2015-12-07T00:00:00.000+01:00,Mirage,9,1,17,2015
2323130,2018-05-30T00:00:00.000+02:00,Overpass,11,12,10,2018
2335281,2019-08-02T00:00:00.000+02:00,Overpass,6,83,67,2019
2307290,2017-01-07T00:00:00.000+01:00,Train,12,42,39,2017
2339906,2020-03-07T00:00:00.000+01:00,Inferno,10,4,86,2020
2340204,2020-03-11T00:00:00.000+01:00,Train,2,55,70,2020
2336507,2019-10-01T00:00:00.000+02:00,Mirage,5,48,43,2019
2332602,2019-04-17T00:00:00.000+02:00,Nuke,2,71,192,2019
2301752,2016-03-25T00:00:00.000+01:00,Dust2,15,55,18,2016
2307544,2017-01-28T00:00:00.000+01:00,Cache,4,4,6,2017
2336459,2019-09-24T00:00:00.000+02:00,Inferno,10,42,76,2019
2320783,2018-05-12T00:00:00.000+02:00,Mirage,6,15,8,2018
2326803,2018-09-18T00:00:00.000+02:00,Cache,9,38,136,2018
2336620,2019-09-29T00:00:00.000+02:00,Overpass,2,28,74,2019
2331477,2019-03-05T00:00:00.000+01:00,Dust2,8,30,39,2019
2300809,2016-02-17T00:00:00.000+01:00,Cobblestone,4,2,6,2016
2309794,2017-04-15T00:00:00.000+02:00,Cobblestone,5,24,33,2017
2332548,2019-04-14T00:00:00.000+02:00,Mirage,4,25,21,2019
2311471,2017-06-08T00:00:00.000+02:00,Inferno,2,28,32,2017
2335977,2019-09-12T00:00:00.000+02:00,Inferno,11,47,99,2019
2336028,2019-09-13T00:00:00.000+02:00,Train,3,72,110,2019
2331255,2019-02-25T00:00:00.000+01:00,Dust2,11,19,52,2019
2313772,2017-08-23T00:00:00.000+02:00,Cobblestone,8,72,83,2017
2340201,2020-03-10T00:00:00.000+01:00,Overpass,4,62,51,2020
2339280,2020-02-05T00:00:00.000+01:00,Overpass,2,118,160,2020
2323077,2018-05-22T00:00:00.000+02:00,Train,2,99,35,2018
2339940,2020-03-07T00:00:00.000+01:00,Mirage,2,82,119,2020
2324594,2018-07-20T00:00:00.000+02:00,Nuke,7,26,37,2018
2317302,2017-11-15T00:00:00.000+01:00,Cache,9,65,75,2017
2337930,2019-11-25T00:00:00.000+01:00,Nuke,10,108,90,2019
2307442,2017-01-12T00:00:00.000+01:00,Overpass,3,181,129,2017
2336999,2019-10-13T00:00:00.000+02:00,Mirage,2,38,56,2019
2336271,2019-09-20T00:00:00.000+02:00,Dust2,7,18,33,2019
2310387,2017-05-05T00:00:00.000+02:00,Inferno,2,75,183,2017
2301733,2016-03-25T00:00:00.000+01:00,Train,9,99,55,2016
2325916,2018-08-23T00:00:00.000+02:00,Dust2,6,30,31,2018
2314904,2017-09-17T00:00:00.000+02:00,Overpass,4,85,61,2017
2323657,2018-06-09T00:00:00.000+02:00,Inferno,15,50,102,2018
2336607,2019-09-28T00:00:00.000+02:00,Dust2,13,32,28,2019
2340231,2020-03-10T00:00:00.000+01:00,Overpass,5,126,79,2020
2335338,2019-08-07T00:00:00.000+02:00,Inferno,5,75,184,2019
2329481,2018-12-01T00:00:00.000+01:00,Train,5,13,14,2018
2304397,2016-09-03T00:00:00.000+02:00,Cache,8,92,106,2016
2317710,2017-12-02T00:00:00.000+01:00,Train,2,75,55,2017
2336004,2019-09-13T00:00:00.000+02:00,Dust2,5,55,278,2019
2333890,2019-06-03T00:00:00.000+02:00,Dust2,8,53,121,2019
2311692,2017-06-25T00:00:00.000+02:00,Overpass,4,1,2,2017
2337498,2019-11-01T00:00:00.000+01:00,Inferno,9,139,78,2019
2324639,2018-07-06T00:00:00.000+02:00,Inferno,4,70,66,2018
2324540,2018-07-01T00:00:00.000+02:00,Overpass,4,69,24,2018
2324253,2018-06-26T00:00:00.000+02:00,Train,13,12,29,2018
2325364,2018-08-04T00:00:00.000+02:00,Cache,11,245,206,2018
2327885,2018-10-23T00:00:00.000+02:00,Cache,14,100,86,2018
2303931,2016-08-16T00:00:00.000+02:00,Nuke,3,178,55,2016
2333510,2019-05-25T00:00:00.000+02:00,Train,14,61,67,2019
2320874,2018-03-23T00:00:00.000+01:00,Cobblestone,5,73,12,2018
2339285,2020-02-05T00:00:00.000+01:00,Mirage,9,103,160,2020
2334285,2019-06-12T00:00:00.000+02:00,Dust2,6,31,46,2019
2335420,2019-08-12T00:00:00.000+02:00,Overpass,2,36,95,2019
2336447,2019-09-29T00:00:00.000+02:00,Train,2,2,4,2019
2303060,2016-06-14T00:00:00.000+02:00,Mirage,9,80,41,2016
2334578,2019-06-25T00:00:00.000+02:00,Overpass,7,53,57,2019
2334833,2019-07-26T00:00:00.000+02:00,Overpass,6,27,9,2019
2327366,2018-10-09T00:00:00.000+02:00,Inferno,3,53,11,2018
2324243,2018-06-26T00:00:00.000+02:00,Nuke,3,27,52,2018
2332957,2019-05-17T00:00:00.000+02:00,Dust2,8,48,28,2019
2336924,2019-10-17T00:00:00.000+02:00,Nuke,10,78,113,2019
2314703,2017-09-11T00:00:00.000+02:00,Inferno,2,52,141,2017
2324212,2018-06-24T00:00:00.000+02:00,Mirage,9,62,37,2018
2329235,2018-11-17T00:00:00.000+01:00,Inferno,14,22,180,2018
2310104,2017-04-28T00:00:00.000+02:00,Overpass,8,8,29,2017
2330543,2019-02-01T00:00:00.000+01:00,Dust2,4,24,26,2019
2310736,2017-06-19T00:00:00.000+02:00,Overpass,13,20,85,2017
2332938,2019-05-14T00:00:00.000+02:00,Nuke,3,22,5,2019
2316982,2017-11-08T00:00:00.000+01:00,Overpass,9,149,189,2017
2328819,2018-11-06T00:00:00.000+01:00,Nuke,3,28,49,2018
2335199,2019-07-28T00:00:00.000+02:00,Overpass,7,150,107,2019
2326289,2018-09-02T00:00:00.000+02:00,Overpass,5,36,32,2018
2315853,2017-10-13T00:00:00.000+02:00,Mirage,6,94,58,2017
2320658,2018-03-09T00:00:00.000+01:00,Nuke,13,33,105,2018
2304062,2016-08-20T00:00:00.000+02:00,Train,12,44,11,2016
2338804,2020-01-07T00:00:00.000+01:00,Dust2,8,70,100,2020
2331635,2019-03-11T00:00:00.000+01:00,Cache,3,41,29,2019
2315694,2017-10-08T00:00:00.000+02:00,Cobblestone,12,69,1,2017
2303341,2016-07-04T00:00:00.000+02:00,Cobblestone,11,49,110,2016
2310588,2017-05-10T00:00:00.000+02:00,Mirage,3,48,112,2017
2336709,2019-10-10T00:00:00.000+02:00,Overpass,3,27,21,2019
2326220,2018-09-05T00:00:00.000+02:00,Inferno,6,169,163,2018
2322415,2018-05-02T00:00:00.000+02:00,Mirage,2,4,37,2018
2337747,2019-11-10T00:00:00.000+01:00,Inferno,2,60,16,2019
2316514,2017-10-28T00:00:00.000+02:00,Train,5,108,175,2017
2301719,2016-03-25T00:00:00.000+01:00,Inferno,6,82,98,2016
2337973,2019-11-26T00:00:00.000+01:00,Nuke,5,145,127,2019
2333419,2019-05-24T00:00:00.000+02:00,Overpass,11,18,120,2019
2315960,2017-10-15T00:00:00.000+02:00,Inferno,12,62,36,2017
2333122,2019-05-09T00:00:00.000+02:00,Inferno,5,35,43,2019
2338815,2020-01-08T00:00:00.000+01:00,Inferno,6,22,33,2020
2317540,2017-11-23T00:00:00.000+01:00,Cobblestone,7,101,210,2017
2316155,2017-10-22T00:00:00.000+02:00,Overpass,4,7,11,2017
2329370,2018-11-21T00:00:00.000+01:00,Mirage,2,131,83,2018
2340313,2020-03-15T00:00:00.000+01:00,Nuke,11,126,92,2020
