match_id,event_timestamp,_map,score_diff,rank_1,rank_2,year
2312444,2017-07-22T00:00:00.000+02:00,Cache,16,111,73,2017
2337780,2019-11-12T00:00:00.000+01:00,Vertigo,2,19,43,2019
2330287,2019-01-25T00:00:00.000+01:00,Inferno,7,9,44,2019
2309141,2017-03-28T00:00:00.000+02:00,Overpass,14,161,190,2017
2321889,2018-04-11T00:00:00.000+02:00,Train,2,128,93,2018
2327464,2018-10-16T00:00:00.000+02:00,Dust2,3,21,6,2018
2317898,2017-12-09T00:00:00.000+01:00,Cache,4,63,32,2017
2300842,2016-02-15T00:00:00.000+01:00,Dust2,5,12,17,2016
2302101,2016-04-14T00:00:00.000+02:00,Mirage,2,190,150,2016
2335202,2019-08-10T00:00:00.000+02:00,Overpass,10,42,103,2019
2326805,2018-09-19T00:00:00.000+02:00,Cache,6,64,62,2018
2325382,2018-08-07T00:00:00.000+02:00,Inferno,3,40,93,2018
2332643,2019-04-19T00:00:00.000+02:00,Overpass,5,48,127,2019
2303268,2016-06-28T00:00:00.000+02:00,Cache,5,27,23,2016
2315576,2017-10-04T00:00:00.000+02:00,Mirage,4,112,84,2017
2333345,2019-05-16T00:00:00.000+02:00,Overpass,11,76,38,2019
2310159,2017-04-28T00:00:00.000+02:00,Mirage,11,53,114,2017
2301410,2016-03-16T00:00:00.000+01:00,Train,6,6,46,2016
2329691,2018-12-05T00:00:00.000+01:00,Train,10,78,60,2018
2323621,2018-06-07T00:00:00.000+02:00,Dust2,10,100,164,2018
2336824,2019-10-06T00:00:00.000+02:00,Inferno,10,147,284,2019
2313799,2017-08-26T00:00:00.000+02:00,Mirage,2,201,74,2017
2306432,2016-11-05T00:00:00.000+01:00,Cache,5,26,25,2016
2337121,2019-10-23T00:00:00.000+02:00,Mirage,3,6,12,2019
2306795,2016-11-19T00:00:00.000+01:00,Train,16,107,70,2016
2334273,2019-06-11T00:00:00.000+02:00,Dust2,11,19,61,2019
2330255,2019-01-20T00:00:00.000+01:00,Dust2,7,36,54,2019
2337211,2019-10-23T00:00:00.000+02:00,Inferno,6,82,44,2019
2318958,2018-02-02T00:00:00.000+01:00,Train,10,64,61,2018
2334177,2019-06-09T00:00:00.000+02:00,Mirage,3,46,69,2019
2305697,2016-10-12T00:00:00.000+02:00,Mirage,12,48,65,2016
2332412,2019-04-07T00:00:00.000+02:00,Vertigo,2,72,137,2019
2324492,2018-06-30T00:00:00.000+02:00,Train,5,30,46,2018
2318766,2018-01-25T00:00:00.000+01:00,Overpass,2,57,53,2018
2329546,2018-11-29T00:00:00.000+01:00,Mirage,9,106,248,2018
2325926,2018-08-25T00:00:00.000+02:00,Inferno,4,13,10,2018
2302180,2016-05-05T00:00:00.000+02:00,Train,5,2,20,2016
2308032,2017-02-23T00:00:00.000+01:00,Mirage,8,80,104,2017
2325451,2018-08-06T00:00:00.000+02:00,Mirage,9,61,36,2018
2312070,2017-07-04T00:00:00.000+02:00,Inferno,10,30,5,2017
2338957,2020-01-15T00:00:00.000+01:00,Inferno,2,142,174,2020
2337949,2019-11-21T00:00:00.000+01:00,Train,2,85,92,2019
2329897,2018-12-14T00:00:00.000+01:00,Inferno,13,202,55,2018
2322414,2018-05-02T00:00:00.000+02:00,Cache,9,42,6,2018
2311662,2017-06-19T00:00:00.000+02:00,Overpass,8,124,309,2017
2299252,2015-11-14T00:00:00.000+01:00,Mirage,14,21,13,2015
2334660,2019-06-29T00:00:00.000+02:00,Inferno,3,89,57,2019
2310705,2017-05-13T00:00:00.000+02:00,Mirage,15,33,148,2017
2322914,2018-05-15T00:00:00.000+02:00,Inferno,5,77,165,2018
2329736,2018-12-06T00:00:00.000+01:00,Dust2,7,101,176,2018
2304411,2016-09-08T00:00:00.000+02:00,Mirage,7,18,32,2016
2336277,2019-09-21T00:00:00.000+02:00,Inferno,7,33,13,2019
2313590,2017-08-21T00:00:00.000+02:00,Train,13,113,138,2017
2333255,2019-05-14T00:00:00.000+02:00,Nuke,3,217,191,2019
2329793,2018-12-10T00:00:00.000+01:00,Cache,11,24,30,2018
2314012,2017-10-17T00:00:00.000+02:00,Inferno,6,33,1,2017
2311361,2017-06-09T00:00:00.000+02:00,Nuke,8,80,117,2017
2309691,2017-04-13T00:00:00.000+02:00,Inferno,2,41,49,2017
2318403,2018-01-25T00:00:00.000+01:00,Train,7,38,36,2018
2326469,2018-09-08T00:00:00.000+02:00,Dust2,7,33,28,2018
2326416,2018-09-15T00:00:00.000+02:00,Inferno,3,20,23,2018
2330558,2019-01-31T00:00:00.000+01:00,Mirage,8,56,66,2019
2329445,2018-11-26T00:00:00.000+01:00,Mirage,4,79,60,2018
2315860,2017-10-12T00:00:00.000+02:00,Nuke,2,151,33,2017
2338054,2019-12-04T00:00:00.000+01:00,Vertigo,4,9,3,2019
2306989,2016-12-01T00:00:00.000+01:00,Nuke,5,107,56,2016
2300297,2016-01-14T00:00:00.000+01:00,Dust2,6,4,1,2016
2308456,2017-03-11T00:00:00.000+01:00,Mirage,3,163,174,2017
2317444,2017-11-21T00:00:00.000+01:00,Overpass,11,38,21,2017
2328019,2018-10-23T00:00:00.000+02:00,Inferno,4,170,112,2018
2329405,2018-11-24T00:00:00.000+01:00,Nuke,7,94,132,2018
2315317,2017-10-16T00:00:00.000+02:00,Mirage,9,51,87,2017
2324959,2018-07-23T00:00:00.000+02:00,Mirage,15,79,45,2018
2322269,2018-04-24T00:00:00.000+02:00,Train,2,19,21,2018
2303506,2016-07-18T00:00:00.000+02:00,Dust2,9,26,40,2016
2338002,2019-11-23T00:00:00.000+01:00,Inferno,3,200,184,2019
2309472,2017-04-09T00:00:00.000+02:00,Mirage,7,147,150,2017
2330913,2019-02-12T00:00:00.000+01:00,Overpass,3,63,56,2019
2322310,2018-04-27T00:00:00.000+02:00,Inferno,7,34,15,2018
2319530,2018-03-16T00:00:00.000+01:00,Train,12,41,110,2018
2316682,2017-11-03T00:00:00.000+01:00,Inferno,13,21,42,2017
2309550,2017-04-12T00:00:00.000+02:00,Cobblestone,2,52,124,2017
2327866,2018-10-19T00:00:00.000+02:00,Cache,3,134,89,2018
2331402,2019-03-11T00:00:00.000+01:00,Nuke,11,5,46,2019
2302763,2016-05-24T00:00:00.000+02:00,Overpass,10,41,53,2016
2310349,2017-05-01T00:00:00.000+02:00,Overpass,5,197,52,2017
2317947,2017-12-17T00:00:00.000+01:00,Inferno,4,15,2,2017
2326005,2018-08-30T00:00:00.000+02:00,Train,3,21,84,2018
2301370,2016-03-17T00:00:00.000+01:00,Mirage,8,21,9,2016
2322212,2018-04-21T00:00:00.000+02:00,Train,12,134,73,2018
2323958,2018-06-24T00:00:00.000+02:00,Nuke,2,37,146,2018
2314413,2017-10-19T00:00:00.000+02:00,Train,2,46,8,2017
2304573,2016-09-08T00:00:00.000+02:00,Cache,5,30,4,2016
2316860,2017-11-06T00:00:00.000+01:00,Train,7,70,71,2017
2303972,2016-08-15T00:00:00.000+02:00,Cache,7,27,110,2016
2314888,2017-09-17T00:00:00.000+02:00,Cache,7,227,284,2017
2312085,2017-07-06T00:00:00.000+02:00,Train,5,6,8,2017
2312497,2017-07-07T00:00:00.000+02:00,Inferno,5,50,152,2017
2314538,2017-09-10T00:00:00.000+02:00,Inferno,10,10,1,2017
2320242,2018-03-01T00:00:00.000+01:00,Train,4,62,30,2018
2306241,2016-10-30T00:00:00.000+02:00,Dust2,11,3,7,2016
2331418,2019-03-12T00:00:00.000+01:00,Mirage,8,100,53,2019
2333827,2019-06-01T00:00:00.000+02:00,Mirage,6,106,69,2019
2330207,2019-01-22T00:00:00.000+01:00,Overpass,6,43,64,2019
2336529,2019-09-26T00:00:00.000+02:00,Train,2,42,208,2019
2329337,2018-11-22T00:00:00.000+01:00,Cache,14,146,33,2018
2323205,2018-05-26T00:00:00.000+02:00,Inferno,7,15,13,2018
2317832,2017-12-06T00:00:00.000+01:00,Cache,11,82,190,2017
2306563,2016-11-12T00:00:00.000+01:00,Dust2,4,49,23,2016
2329101,2018-11-15T00:00:00.000+01:00,Cache,7,146,150,2018
2319690,2018-02-21T00:00:00.000+01:00,Cache,8,17,16,2018
2320068,2018-02-27T00:00:00.000+01:00,Mirage,8,21,10,2018
2312504,2017-07-08T00:00:00.000+02:00,Inferno,8,48,109,2017
2324347,2018-06-27T00:00:00.000+02:00,Inferno,3,15,18,2018
2299865,2015-12-12T00:00:00.000+01:00,Cobblestone,5,5,7,2015
2331468,2019-03-07T00:00:00.000+01:00,Mirage,2,128,151,2019
2318739,2018-02-01T00:00:00.000+01:00,Inferno,9,48,86,2018
2309278,2017-04-08T00:00:00.000+02:00,Nuke,8,105,96,2017
2327873,2018-10-20T00:00:00.000+02:00,Cache,9,64,83,2018
2312199,2017-07-02T00:00:00.000+02:00,Overpass,9,142,148,2017
2328055,2018-10-19T00:00:00.000+02:00,Cache,2,240,298,2018
2336750,2019-10-16T00:00:00.000+02:00,Dust2,9,10,34,2019
2325214,2018-08-08T00:00:00.000+02:00,Inferno,9,156,180,2018
2339993,2020-03-05T00:00:00.000+01:00,Nuke,6,93,200,2020
2329522,2018-11-28T00:00:00.000+01:00,Overpass,2,42,43,2018
2336671,2019-10-02T00:00:00.000+02:00,Nuke,7,29,27,2019
2307504,2017-01-23T00:00:00.000+01:00,Mirage,3,82,163,2017
2322498,2018-04-30T00:00:00.000+02:00,Nuke,13,79,45,2018
2301927,2016-04-07T00:00:00.000+02:00,Mirage,6,29,26,2016
2300290,2016-01-14T00:00:00.000+01:00,Cache,6,9,22,2016
2331576,2019-03-08T00:00:00.000+01:00,Train,13,50,51,2019
2330298,2019-01-14T00:00:00.000+01:00,Mirage,7,28,33,2019
2325145,2018-08-03T00:00:00.000+02:00,Inferno,7,183,248,2018
2321714,2018-04-05T00:00:00.000+02:00,Inferno,3,11,45,2018
2304142,2016-08-25T00:00:00.000+02:00,Cobblestone,11,12,16,2016
2326600,2018-09-10T00:00:00.000+02:00,Mirage,2,53,44,2018
2325498,2018-08-11T00:00:00.000+02:00,Inferno,13,40,182,2018
2317385,2017-11-18T00:00:00.000+01:00,Overpass,3,73,174,2017
2307461,2017-01-15T00:00:00.000+01:00,Nuke,10,6,37,2017
2335995,2019-09-12T00:00:00.000+02:00,Train,11,227,48,2019
2334900,2019-07-18T00:00:00.000+02:00,Inferno,7,97,208,2019
2339983,2020-03-05T00:00:00.000+01:00,Nuke,2,115,230,2020
2338388,2019-12-09T00:00:00.000+01:00,Overpass,12,34,79,2019
2315885,2017-10-14T00:00:00.000+02:00,Cobblestone,6,11,81,2017
2308760,2017-03-18T00:00:00.000+01:00,Train,4,34,40,2017
2338486,2019-12-11T00:00:00.000+01:00,Overpass,12,44,17,2019
2310854,2017-05-16T00:00:00.000+02:00,Mirage,5,136,189,2017
2307444,2017-01-18T00:00:00.000+01:00,Mirage,15,21,31,2017
2308063,2017-03-12T00:00:00.000+01:00,Cache,4,112,159,2017
2329473,2018-11-27T00:00:00.000+01:00,Cache,2,42,52,2018
2320075,2018-02-28T00:00:00.000+01:00,Overpass,2,2,12,2018
2305606,2016-10-13T00:00:00.000+02:00,Cache,4,38,15,2016
2329478,2018-11-30T00:00:00.000+01:00,Nuke,6,16,17,2018
2334458,2019-06-19T00:00:00.000+02:00,Overpass,2,40,64,2019
2320849,2018-03-16T00:00:00.000+01:00,Cache,10,26,275,2018
2333446,2019-05-22T00:00:00.000+02:00,Inferno,9,48,36,2019
2333199,2019-05-11T00:00:00.000+02:00,Mirage,7,29,107,2019
2317297,2017-11-19T00:00:00.000+01:00,Cache,6,9,2,2017
2306901,2016-11-24T00:00:00.000+01:00,Train,7,17,21,2016
2323546,2018-06-08T00:00:00.000+02:00,Train,6,82,184,2018
2332516,2019-04-14T00:00:00.000+02:00,Inferno,10,78,77,2019
2321985,2018-04-13T00:00:00.000+02:00,Inferno,7,48,38,2018
2334318,2019-06-12T00:00:00.000+02:00,Train,5,37,79,2019
2333793,2019-05-30T00:00:00.000+02:00,Train,15,121,240,2019
2322922,2018-05-18T00:00:00.000+02:00,Dust2,8,59,84,2018
2304550,2016-09-07T00:00:00.000+02:00,Cobblestone,13,41,24,2016
2321207,2018-03-24T00:00:00.000+01:00,Nuke,11,98,129,2018
2334450,2019-06-16T00:00:00.000+02:00,Dust2,8,93,174,2019
2335018,2019-07-17T00:00:00.000+02:00,Dust2,2,197,204,2019
2306107,2016-10-27T00:00:00.000+02:00,Overpass,2,43,56,2016
2330985,2019-02-18T00:00:00.000+01:00,Inferno,12,132,109,2019
2310856,2017-05-16T00:00:00.000+02:00,Cobblestone,2,105,190,2017
2302519,2016-05-07T00:00:00.000+02:00,Cobblestone,15,13,19,2016
2326808,2018-09-22T00:00:00.000+02:00,Train,3,114,204,2018
2336974,2019-10-12T00:00:00.000+02:00,Dust2,7,39,43,2019
2330950,2019-02-11T00:00:00.000+01:00,Inferno,5,88,30,2019
2305234,2016-10-03T00:00:00.000+02:00,Mirage,2,10,2,2016
2331767,2019-03-16T00:00:00.000+01:00,Cache,3,151,142,2019
2339406,2020-02-13T00:00:00.000+01:00,Inferno,8,33,53,2020
2303791,2016-08-07T00:00:00.000+02:00,Cobblestone,5,64,43,2016
2329456,2018-11-25T00:00:00.000+01:00,Dust2,13,28,113,2018
2304807,2016-09-16T00:00:00.000+02:00,Train,10,2,10,2016
2313956,2017-09-28T00:00:00.000+02:00,Cache,5,13,33,2017
2332411,2019-04-07T00:00:00.000+02:00,Dust2,8,15,17,2019
2329637,2018-12-05T00:00:00.000+01:00,Cache,3,41,35,2018
2328038,2018-10-17T00:00:00.000+02:00,Mirage,11,54,104,2018
2327007,2018-09-27T00:00:00.000+02:00,Train,7,34,49,2018
2331937,2019-03-23T00:00:00.000+01:00,Inferno,3,85,157,2019
2315258,2017-09-27T00:00:00.000+02:00,Inferno,12,53,96,2017
2301490,2016-03-20T00:00:00.000+01:00,Overpass,5,21,50,2016
2325902,2018-08-22T00:00:00.000+02:00,Dust2,2,33,69,2018
2332269,2019-04-12T00:00:00.000+02:00,Cache,10,11,117,2019
2335610,2019-08-22T00:00:00.000+02:00,Inferno,6,38,42,2019
2308897,2017-03-20T00:00:00.000+01:00,Train,6,70,98,2017
2333089,2019-05-09T00:00:00.000+02:00,Nuke,10,72,185,2019
2315352,2017-09-30T00:00:00.000+02:00,Inferno,2,70,36,2017
2339860,2020-03-01T00:00:00.000+01:00,Mirage,7,41,50,2020
2322570,2018-05-02T00:00:00.000+02:00,Train,3,115,103,2018
2310590,2017-05-11T00:00:00.000+02:00,Cobblestone,6,78,221,2017
2321399,2018-04-02T00:00:00.000+02:00,Inferno,8,16,12,2018
2301062,2016-02-27T00:00:00.000+01:00,Cobblestone,2,88,109,2016
2314899,2017-09-18T00:00:00.000+02:00,Mirage,4,215,258,2017
2321693,2018-04-04T00:00:00.000+02:00,Inferno,7,26,169,2018
2304141,2016-08-24T00:00:00.000+02:00,Nuke,10,9,6,2016
2306249,2016-10-30T00:00:00.000+02:00,Train,3,23,20,2016
2324248,2018-06-27T00:00:00.000+02:00,Mirage,5,52,36,2018
2330645,2019-02-05T00:00:00.000+01:00,Overpass,8,3,37,2019
2338252,2019-12-15T00:00:00.000+01:00,Vertigo,5,20,24,2019
2330693,2019-02-04T00:00:00.000+01:00,Train,2,73,24,2019
2319647,2018-02-14T00:00:00.000+01:00,Overpass,14,66,96,2018
2329170,2018-11-19T00:00:00.000+01:00,Cache,9,21,88,2018
2331563,2019-03-07T00:00:00.000+01:00,Overpass,4,52,42,2019
2336531,2019-09-26T00:00:00.000+02:00,Dust2,8,113,181,2019
2314580,2017-09-08T00:00:00.000+02:00,Train,10,215,277,2017
2328067,2018-10-30T00:00:00.000+01:00,Mirage,11,24,11,2018
2323131,2018-05-30T00:00:00.000+02:00,Mirage,2,15,11,2018
2336933,2019-10-13T00:00:00.000+02:00,Nuke,5,132,168,2019
2327619,2018-10-19T00:00:00.000+02:00,Inferno,5,4,22,2018
2326801,2018-09-19T00:00:00.000+02:00,Inferno,3,45,49,2018
2327544,2018-10-08T00:00:00.000+02:00,Cache,4,124,116,2018
2302702,2016-05-19T00:00:00.000+02:00,Overpass,2,47,25,2016
2326264,2018-09-01T00:00:00.000+02:00,Train,8,196,156,2018
2310120,2017-04-26T00:00:00.000+02:00,Inferno,3,81,98,2017
2311957,2017-06-25T00:00:00.000+02:00,Mirage,4,29,35,2017
2333063,2019-05-08T00:00:00.000+02:00,Vertigo,5,78,37,2019
2333471,2019-05-23T00:00:00.000+02:00,Mirage,7,77,78,2019
2318848,2018-02-02T00:00:00.000+01:00,Cobblestone,3,90,58,2018
2316511,2017-10-28T00:00:00.000+02:00,Inferno,14,211,108,2017
2337170,2019-10-22T00:00:00.000+02:00,Mirage,8,37,47,2019
2321579,2018-03-31T00:00:00.000+02:00,Mirage,3,14,18,2018
2334780,2019-07-08T00:00:00.000+02:00,Inferno,2,84,56,2019
2335337,2019-08-13T00:00:00.000+02:00,Overpass,11,184,49,2019
2326021,2018-08-26T00:00:00.000+02:00,Dust2,12,54,33,2018
2339628,2020-02-16T00:00:00.000+01:00,Dust2,7,56,37,2020
2324602,2018-07-21T00:00:00.000+02:00,Nuke,9,17,37,2018
2334245,2019-06-10T00:00:00.000+02:00,Inferno,4,99,44,2019
2319952,2018-04-03T00:00:00.000+02:00,Nuke,2,15,47,2018
2313053,2017-07-29T00:00:00.000+02:00,Inferno,7,96,83,2017
2304396,2016-09-04T00:00:00.000+02:00,Mirage,14,80,109,2016
2328590,2018-11-01T00:00:00.000+01:00,Cache,14,244,115,2018
2302365,2016-04-24T00:00:00.000+02:00,Mirage,5,8,37,2016
2305889,2016-10-16T00:00:00.000+02:00,Train,6,28,99,2016
2313641,2017-08-25T00:00:00.000+02:00,Train,2,27,53,2017
2301120,2016-03-09T00:00:00.000+01:00,Dust2,12,20,32,2016
2327410,2018-10-05T00:00:00.000+02:00,Cache,3,161,292,2018
2311592,2017-06-26T00:00:00.000+02:00,Nuke,11,71,99,2017
2315353,2017-09-28T00:00:00.000+02:00,Inferno,2,17,50,2017
2305297,2016-10-03T00:00:00.000+02:00,Overpass,4,75,48,2016
2324344,2018-06-27T00:00:00.000+02:00,Nuke,3,18,19,2018
2307961,2017-02-21T00:00:00.000+01:00,Inferno,5,33,21,2017
2326612,2018-09-18T00:00:00.000+02:00,Overpass,6,64,111,2018
2301531,2016-03-23T00:00:00.000+01:00,Inferno,6,20,29,2016
2323532,2018-06-07T00:00:00.000+02:00,Mirage,5,30,33,2018
2316122,2017-10-19T00:00:00.000+02:00,Mirage,3,157,191,2017
2335661,2019-08-25T00:00:00.000+02:00,Dust2,7,101,96,2019
2320784,2018-03-15T00:00:00.000+01:00,Inferno,6,1,4,2018
2302419,2016-04-27T00:00:00.000+02:00,Cache,14,30,21,2016
2326423,2018-09-21T00:00:00.000+02:00,Mirage,6,3,13,2018
2309920,2017-04-21T00:00:00.000+02:00,Cobblestone,6,205,36,2017
2335645,2019-09-01T00:00:00.000+02:00,Dust2,2,1,9,2019
2303367,2016-07-06T00:00:00.000+02:00,Cobblestone,10,1,17,2016
2338069,2019-12-07T00:00:00.000+01:00,Nuke,5,14,4,2019
2336848,2019-10-23T00:00:00.000+02:00,Overpass,8,17,153,2019
2306944,2016-11-24T00:00:00.000+01:00,Cache,8,34,23,2016
2322557,2018-05-03T00:00:00.000+02:00,Mirage,4,30,10,2018
2337385,2019-11-13T00:00:00.000+01:00,Overpass,4,50,65,2019
2329167,2018-11-18T00:00:00.000+01:00,Inferno,11,88,118,2018
2322474,2018-04-29T00:00:00.000+02:00,Inferno,4,30,24,2018
2340338,2020-03-15T00:00:00.000+01:00,Train,8,36,42,2020
2327969,2018-10-26T00:00:00.000+02:00,Train,7,179,79,2018
2332721,2019-04-25T00:00:00.000+02:00,Overpass,3,129,71,2019
2304265,2016-08-28T00:00:00.000+02:00,Dust2,12,90,105,2016
2304260,2016-08-27T00:00:00.000+02:00,Dust2,5,15,16,2016
2339044,2020-01-23T00:00:00.000+01:00,Dust2,3,141,59,2020
2335041,2019-07-18T00:00:00.000+02:00,Train,5,37,75,2019
2312688,2017-07-17T00:00:00.000+02:00,Mirage,3,54,68,2017
2311262,2017-05-30T00:00:00.000+02:00,Train,2,34,27,2017
2304608,2016-09-11T00:00:00.000+02:00,Mirage,10,17,25,2016
2333060,2019-05-08T00:00:00.000+02:00,Mirage,6,87,11,2019
2337806,2019-11-19T00:00:00.000+01:00,Nuke,5,27,44,2019
2309913,2017-04-20T00:00:00.000+02:00,Overpass,3,133,195,2017
2310930,2017-05-22T00:00:00.000+02:00,Mirage,5,63,69,2017
2328187,2018-10-20T00:00:00.000+02:00,Dust2,2,183,98,2018
2303872,2016-08-10T00:00:00.000+02:00,Overpass,7,26,49,2016
2340290,2020-03-12T00:00:00.000+01:00,Dust2,10,106,61,2020
2328249,2018-10-21T00:00:00.000+02:00,Overpass,4,29,87,2018
2302144,2016-04-20T00:00:00.000+02:00,Dust2,2,40,38,2016
2339761,2020-02-26T00:00:00.000+01:00,Nuke,15,132,65,2020
2307912,2017-02-13T00:00:00.000+01:00,Train,13,81,75,2017
2316721,2017-11-02T00:00:00.000+01:00,Train,5,10,70,2017
2310853,2017-05-16T00:00:00.000+02:00,Nuke,4,179,173,2017
2303047,2016-06-12T00:00:00.000+02:00,Cobblestone,6,21,89,2016
2335613,2019-08-29T00:00:00.000+02:00,Mirage,2,245,141,2019
2318323,2017-12-21T00:00:00.000+01:00,Train,14,243,300,2017
2322733,2018-05-09T00:00:00.000+02:00,Cache,6,22,33,2018
2315958,2017-10-15T00:00:00.000+02:00,Cobblestone,3,56,58,2017
2306910,2016-11-26T00:00:00.000+01:00,Cobblestone,11,17,20,2016
2329855,2018-12-12T00:00:00.000+01:00,Dust2,7,73,32,2018
2329356,2018-11-21T00:00:00.000+01:00,Overpass,2,220,229,2018
2328098,2018-11-01T00:00:00.000+01:00,Inferno,3,6,46,2018
2327348,2018-10-04T00:00:00.000+02:00,Train,2,44,61,2018
2324169,2018-06-23T00:00:00.000+02:00,Dust2,2,17,73,2018
2306223,2016-10-29T00:00:00.000+02:00,Train,13,22,43,2016
2332860,2019-04-30T00:00:00.000+02:00,Inferno,9,58,64,2019
2329681,2018-12-06T00:00:00.000+01:00,Cache,2,43,163,2018
2331777,2019-03-18T00:00:00.000+01:00,Nuke,2,12,58,2019
2325009,2018-08-05T00:00:00.000+02:00,Nuke,8,51,113,2018
2338955,2020-01-14T00:00:00.000+01:00,Train,9,69,142,2020
2336822,2019-10-06T00:00:00.000+02:00,Nuke,3,168,72,2019
2329643,2018-12-06T00:00:00.000+01:00,Inferno,13,69,41,2018
2339579,2020-02-16T00:00:00.000+01:00,Train,8,72,171,2020
2309935,2017-04-22T00:00:00.000+02:00,Cobblestone,9,198,134,2017
2319376,2018-03-20T00:00:00.000+01:00,Cache,10,157,222,2018
2340261,2020-03-11T00:00:00.000+01:00,Vertigo,3,35,61,2020
2302814,2016-06-02T00:00:00.000+02:00,Cache,2,96,95,2016
2308364,2017-03-02T00:00:00.000+01:00,Mirage,10,72,53,2017
2324928,2018-07-23T00:00:00.000+02:00,Inferno,2,79,162,2018
2306151,2016-10-26T00:00:00.000+02:00,Dust2,7,268,269,2016
2328090,2018-11-01T00:00:00.000+01:00,Inferno,3,24,6,2018
2332810,2019-05-10T00:00:00.000+02:00,Nuke,9,1,99,2019
2338812,2020-01-08T00:00:00.000+01:00,Mirage,12,23,82,2020
2306869,2016-11-21T00:00:00.000+01:00,Mirage,8,6,33,2016
2335020,2019-07-17T00:00:00.000+02:00,Train,10,98,82,2019
2306564,2016-11-13T00:00:00.000+01:00,Train,9,20,47,2016
2304984,2016-09-23T00:00:00.000+02:00,Cache,2,186,85,2016
2317606,2017-12-01T00:00:00.000+01:00,Nuke,2,31,138,2017
