match_id,event_timestamp,_map,score_diff,rank_1,rank_2,year
2327907,2018-10-16T00:00:00.000+02:00,Mirage,6,88,169,2018
2315101,2017-09-23T00:00:00.000+02:00,Cobblestone,10,201,186,2017
2316246,2017-10-22T00:00:00.000+02:00,Mirage,7,98,87,2017
2310884,2017-05-17T00:00:00.000+02:00,Train,14,8,27,2017
2319663,2018-02-17T00:00:00.000+01:00,Mirage,14,4,18,2018
2339299,2020-02-08T00:00:00.000+01:00,Dust2,3,39,231,2020
2334786,2019-07-09T00:00:00.000+02:00,Inferno,9,75,48,2019
2322821,2018-05-24T00:00:00.000+02:00,Overpass,9,14,40,2018
2312412,2017-07-06T00:00:00.000+02:00,Mirage,7,241,137,2017
2321058,2018-03-25T00:00:00.000+01:00,Overpass,3,131,150,2018
2330218,2019-01-24T00:00:00.000+01:00,Cache,8,49,43,2019
2306568,2016-11-13T00:00:00.000+01:00,Cobblestone,8,2,8,2016
2326942,2018-09-24T00:00:00.000+02:00,Dust2,6,156,72,2018
2326655,2018-09-16T00:00:00.000+02:00,Dust2,2,95,86,2018
2305578,2016-10-09T00:00:00.000+02:00,Train,2,127,59,2016
2328382,2018-10-24T00:00:00.000+02:00,Overpass,5,60,46,2018
2303079,2016-06-14T00:00:00.000+02:00,Overpass,5,54,22,2016
2324004,2018-06-17T00:00:00.000+02:00,Overpass,2,99,100,2018
2306373,2016-11-05T00:00:00.000+01:00,Overpass,4,41,114,2016
2327753,2018-10-11T00:00:00.000+02:00,Cache,9,55,137,2018
2327731,2018-10-08T00:00:00.000+02:00,Mirage,2,53,75,2018
2325108,2018-07-28T00:00:00.000+02:00,Dust2,7,79,123,2018
2327719,2018-10-22T00:00:00.000+02:00,Mirage,4,23,4,2018
2309188,2017-03-31T00:00:00.000+02:00,Train,3,19,54,2017
2306402,2016-11-04T00:00:00.000+01:00,Mirage,12,93,79,2016
2317500,2017-11-21T00:00:00.000+01:00,Cache,13,52,182,2017
2332073,2019-04-01T00:00:00.000+02:00,Dust2,5,5,8,2019
2324256,2018-06-25T00:00:00.000+02:00,Mirage,5,8,21,2018
2316320,2017-10-26T00:00:00.000+02:00,Mirage,3,119,131,2017
2304701,2016-09-12T00:00:00.000+02:00,Cache,5,119,105,2016
2321959,2018-04-15T00:00:00.000+02:00,Mirage,13,39,145,2018
2326353,2018-09-06T00:00:00.000+02:00,Inferno,7,3,15,2018
2336931,2019-10-11T00:00:00.000+02:00,Train,8,37,41,2019
2317798,2017-12-02T00:00:00.000+01:00,Inferno,8,216,182,2017
2323518,2018-06-04T00:00:00.000+02:00,Inferno,8,53,113,2018
2319920,2018-04-24T00:00:00.000+02:00,Mirage,2,5,14,2018
2324270,2018-06-26T00:00:00.000+02:00,Inferno,7,75,30,2018
2325682,2018-08-15T00:00:00.000+02:00,Overpass,11,42,96,2018
2330701,2019-02-04T00:00:00.000+01:00,Train,7,27,81,2019
2334119,2019-06-11T00:00:00.000+02:00,Dust2,3,29,51,2019
2302407,2016-04-27T00:00:00.000+02:00,Mirage,3,42,11,2016
2338339,2019-12-08T00:00:00.000+01:00,Dust2,9,76,136,2019
2330225,2019-01-27T00:00:00.000+01:00,Mirage,5,11,40,2019
2321753,2018-04-21T00:00:00.000+02:00,Inferno,10,253,167,2018
2312084,2017-07-06T00:00:00.000+02:00,Inferno,2,5,26,2017
2310296,2017-05-07T00:00:00.000+02:00,Inferno,6,8,22,2017
2331982,2019-03-25T00:00:00.000+01:00,Inferno,2,108,100,2019
2322075,2018-04-15T00:00:00.000+02:00,Inferno,7,22,47,2018
2319327,2018-02-14T00:00:00.000+01:00,Mirage,8,65,70,2018
2314273,2017-09-17T00:00:00.000+02:00,Train,4,208,39,2017
2328366,2018-10-24T00:00:00.000+02:00,Mirage,3,107,153,2018
2308753,2017-03-22T00:00:00.000+01:00,Overpass,2,49,76,2017
2331291,2019-02-27T00:00:00.000+01:00,Inferno,2,118,111,2019
2302794,2016-05-25T00:00:00.000+02:00,Mirage,9,15,8,2016
2314566,2017-09-07T00:00:00.000+02:00,Cobblestone,12,76,79,2017
2310725,2017-05-28T00:00:00.000+02:00,Train,7,132,362,2017
2321016,2018-03-19T00:00:00.000+01:00,Nuke,3,81,173,2018
2310860,2017-05-17T00:00:00.000+02:00,Cobblestone,11,10,12,2017
2303101,2016-06-15T00:00:00.000+02:00,Cache,3,42,35,2016
2316889,2017-11-07T00:00:00.000+01:00,Nuke,13,169,220,2017
2333016,2019-05-05T00:00:00.000+02:00,Mirage,11,23,60,2019
2309883,2017-04-19T00:00:00.000+02:00,Mirage,4,33,52,2017
2305188,2016-09-29T00:00:00.000+02:00,Nuke,3,176,216,2016
2319819,2018-02-20T00:00:00.000+01:00,Train,12,31,80,2018
2337301,2019-10-26T00:00:00.000+02:00,Nuke,2,36,82,2019
2322022,2018-04-22T00:00:00.000+02:00,Nuke,9,6,17,2018
2309351,2017-04-03T00:00:00.000+02:00,Overpass,13,25,28,2017
2317341,2017-11-15T00:00:00.000+01:00,Mirage,4,223,260,2017
2305723,2016-10-13T00:00:00.000+02:00,Overpass,13,268,28,2016
2327785,2018-11-01T00:00:00.000+01:00,Inferno,11,21,36,2018
2320907,2018-03-22T00:00:00.000+01:00,Inferno,4,112,172,2018
2304238,2016-08-26T00:00:00.000+02:00,Cache,7,22,105,2016
2307062,2016-12-10T00:00:00.000+01:00,Overpass,4,6,7,2016
2317504,2017-11-22T00:00:00.000+01:00,Inferno,7,58,59,2017
2307588,2017-01-31T00:00:00.000+01:00,Overpass,5,103,100,2017
2316890,2017-11-07T00:00:00.000+01:00,Cobblestone,2,194,176,2017
2303368,2016-07-06T00:00:00.000+02:00,Train,3,2,3,2016
2329398,2018-11-22T00:00:00.000+01:00,Cache,3,220,132,2018
2309492,2017-04-12T00:00:00.000+02:00,Nuke,9,15,34,2017
2307930,2017-02-17T00:00:00.000+01:00,Cobblestone,14,10,2,2017
2329742,2018-12-06T00:00:00.000+01:00,Nuke,6,14,26,2018
2314741,2017-09-13T00:00:00.000+02:00,Overpass,3,72,117,2017
2317005,2017-11-09T00:00:00.000+01:00,Cache,2,30,65,2017
2331312,2019-02-27T00:00:00.000+01:00,Dust2,2,21,17,2019
2317297,2017-11-19T00:00:00.000+01:00,Inferno,9,9,2,2017
2325379,2018-08-04T00:00:00.000+02:00,Mirage,10,61,47,2018
2324827,2018-07-15T00:00:00.000+02:00,Cache,2,188,99,2018
2330204,2019-01-10T00:00:00.000+01:00,Train,14,80,74,2019
2337984,2019-11-27T00:00:00.000+01:00,Dust2,11,35,58,2019
2319445,2018-02-14T00:00:00.000+01:00,Cobblestone,8,20,4,2018
2303621,2016-07-27T00:00:00.000+02:00,Train,12,124,43,2016
2317845,2017-12-05T00:00:00.000+01:00,Cache,11,168,349,2017
2328630,2018-11-06T00:00:00.000+01:00,Overpass,8,55,111,2018
2334488,2019-06-20T00:00:00.000+02:00,Overpass,7,5,53,2019
2332385,2019-04-14T00:00:00.000+02:00,Overpass,4,141,131,2019
2326618,2018-09-13T00:00:00.000+02:00,Train,2,185,162,2018
2322009,2018-04-14T00:00:00.000+02:00,Train,13,13,17,2018
2309789,2017-04-15T00:00:00.000+02:00,Cache,3,88,128,2017
2331082,2019-02-17T00:00:00.000+01:00,Mirage,5,26,52,2019
2314383,2017-10-07T00:00:00.000+02:00,Cache,4,23,1,2017
2333333,2019-05-16T00:00:00.000+02:00,Vertigo,5,59,52,2019
2310837,2017-05-24T00:00:00.000+02:00,Inferno,11,45,199,2017
2322826,2018-05-12T00:00:00.000+02:00,Cache,8,13,128,2018
2336266,2019-09-26T00:00:00.000+02:00,Vertigo,4,96,224,2019
2303672,2016-07-29T00:00:00.000+02:00,Mirage,14,134,137,2016
2317844,2017-12-04T00:00:00.000+01:00,Cobblestone,10,269,75,2017
2319073,2018-02-04T00:00:00.000+01:00,Inferno,2,21,12,2018
2328983,2018-11-17T00:00:00.000+01:00,Mirage,6,124,120,2018
2308603,2017-03-10T00:00:00.000+01:00,Cache,5,29,32,2017
2337363,2019-11-16T00:00:00.000+01:00,Inferno,5,7,5,2019
2335662,2019-08-25T00:00:00.000+02:00,Inferno,7,199,182,2019
2302526,2016-05-08T00:00:00.000+02:00,Train,6,11,22,2016
2337610,2019-11-05T00:00:00.000+01:00,Nuke,11,260,212,2019
2325599,2018-08-12T00:00:00.000+02:00,Overpass,3,182,40,2018
2304926,2016-09-22T00:00:00.000+02:00,Dust2,5,1,19,2016
2320610,2018-03-14T00:00:00.000+01:00,Train,13,191,97,2018
2323870,2018-06-13T00:00:00.000+02:00,Train,14,89,29,2018
2339195,2020-02-01T00:00:00.000+01:00,Dust2,8,109,191,2020
2326086,2018-08-28T00:00:00.000+02:00,Inferno,5,54,141,2018
2330764,2019-02-06T00:00:00.000+01:00,Train,8,77,38,2019
2339985,2020-03-05T00:00:00.000+01:00,Inferno,4,103,102,2020
2304401,2016-09-02T00:00:00.000+02:00,Train,2,21,20,2016
2315636,2017-10-05T00:00:00.000+02:00,Mirage,3,29,22,2017
2332506,2019-04-13T00:00:00.000+02:00,Nuke,5,135,131,2019
2319460,2018-02-14T00:00:00.000+01:00,Inferno,3,3,2,2018
2316403,2017-10-25T00:00:00.000+02:00,Train,7,131,60,2017
2329702,2018-12-06T00:00:00.000+01:00,Cache,9,132,72,2018
2328783,2018-11-06T00:00:00.000+01:00,Mirage,10,2,32,2018
2321713,2018-04-05T00:00:00.000+02:00,Inferno,3,16,23,2018
2336788,2019-10-04T00:00:00.000+02:00,Nuke,8,56,240,2019
2338947,2020-01-16T00:00:00.000+01:00,Inferno,3,61,60,2020
2312985,2017-07-29T00:00:00.000+02:00,Nuke,11,203,331,2017
2303478,2016-07-16T00:00:00.000+02:00,Mirage,3,23,32,2016
2332450,2019-04-10T00:00:00.000+02:00,Inferno,11,39,98,2019
2323397,2018-05-30T00:00:00.000+02:00,Nuke,11,82,206,2018
2319007,2018-02-03T00:00:00.000+01:00,Inferno,7,91,236,2018
2318105,2017-12-14T00:00:00.000+01:00,Mirage,10,127,81,2017
2321173,2018-03-25T00:00:00.000+01:00,Cache,6,165,160,2018
2338259,2019-12-03T00:00:00.000+01:00,Mirage,7,56,98,2019
2314881,2017-09-17T00:00:00.000+02:00,Mirage,4,55,25,2017
2336834,2019-10-06T00:00:00.000+02:00,Nuke,3,164,266,2019
2313940,2017-09-26T00:00:00.000+02:00,Inferno,3,10,17,2017
2329116,2018-11-15T00:00:00.000+01:00,Train,2,133,78,2018
2322497,2018-04-30T00:00:00.000+02:00,Mirage,10,62,151,2018
2326126,2018-08-30T00:00:00.000+02:00,Dust2,8,45,36,2018
2309536,2017-04-11T00:00:00.000+02:00,Cobblestone,6,35,24,2017
2331315,2019-02-27T00:00:00.000+01:00,Mirage,7,26,108,2019
2302813,2016-05-27T00:00:00.000+02:00,Overpass,7,107,97,2016
2338345,2019-12-09T00:00:00.000+01:00,Inferno,11,58,79,2019
2322692,2018-05-10T00:00:00.000+02:00,Inferno,5,130,89,2018
2331554,2019-03-06T00:00:00.000+01:00,Nuke,4,26,31,2019
2327350,2018-10-07T00:00:00.000+02:00,Inferno,10,20,14,2018
2302755,2016-05-23T00:00:00.000+02:00,Train,5,27,104,2016
2339402,2020-03-01T00:00:00.000+01:00,Mirage,14,8,6,2020
2322327,2018-05-07T00:00:00.000+02:00,Train,8,194,228,2018
2329923,2018-12-17T00:00:00.000+01:00,Mirage,7,93,91,2018
2328680,2018-11-02T00:00:00.000+01:00,Inferno,2,165,125,2018
2304786,2016-09-15T00:00:00.000+02:00,Cobblestone,3,161,112,2016
2326583,2018-09-08T00:00:00.000+02:00,Mirage,8,148,110,2018
2311087,2017-05-24T00:00:00.000+02:00,Cache,4,16,3,2017
2324162,2018-06-24T00:00:00.000+02:00,Overpass,9,107,103,2018
2302805,2016-05-26T00:00:00.000+02:00,Cobblestone,5,59,51,2016
2322623,2018-05-04T00:00:00.000+02:00,Cache,7,30,47,2018
2311577,2017-06-17T00:00:00.000+02:00,Nuke,12,48,330,2017
2334089,2019-06-06T00:00:00.000+02:00,Inferno,13,129,130,2019
2317003,2017-11-09T00:00:00.000+01:00,Cobblestone,7,70,134,2017
2335017,2019-07-18T00:00:00.000+02:00,Inferno,2,97,117,2019
2336267,2019-09-26T00:00:00.000+02:00,Mirage,9,242,141,2019
2306104,2016-10-27T00:00:00.000+02:00,Overpass,10,24,238,2016
2321863,2018-04-21T00:00:00.000+02:00,Nuke,4,167,253,2018
2327111,2018-10-02T00:00:00.000+02:00,Train,10,9,16,2018
2324061,2018-06-20T00:00:00.000+02:00,Mirage,6,64,59,2018
2332601,2019-04-16T00:00:00.000+02:00,Inferno,8,71,234,2019
2336976,2019-10-13T00:00:00.000+02:00,Train,8,81,55,2019
2338209,2019-12-02T00:00:00.000+01:00,Dust2,2,119,135,2019
2339641,2020-03-12T00:00:00.000+01:00,Inferno,5,67,35,2020
2316993,2017-11-10T00:00:00.000+01:00,Mirage,13,124,171,2017
2324759,2018-07-12T00:00:00.000+02:00,Dust2,3,16,111,2018
2315467,2017-10-03T00:00:00.000+02:00,Cache,8,44,42,2017
2304712,2016-09-17T00:00:00.000+02:00,Train,4,13,35,2016
2338776,2020-01-13T00:00:00.000+01:00,Dust2,5,46,28,2020
2324993,2018-07-27T00:00:00.000+02:00,Nuke,4,63,70,2018
2315402,2017-10-02T00:00:00.000+02:00,Mirage,10,43,36,2017
2339069,2020-02-24T00:00:00.000+01:00,Mirage,12,275,110,2020
2338976,2020-01-26T00:00:00.000+01:00,Inferno,4,46,16,2020
2322317,2018-04-25T00:00:00.000+02:00,Cache,2,145,136,2018
2302034,2016-05-23T00:00:00.000+02:00,Train,2,4,7,2016
2310689,2017-05-14T00:00:00.000+02:00,Inferno,4,27,25,2017
2312872,2017-07-25T00:00:00.000+02:00,Inferno,8,53,81,2017
2323180,2018-05-25T00:00:00.000+02:00,Train,12,73,109,2018
2309354,2017-04-03T00:00:00.000+02:00,Nuke,7,47,49,2017
2321202,2018-03-24T00:00:00.000+01:00,Cache,7,32,44,2018
2318717,2018-01-23T00:00:00.000+01:00,Cobblestone,11,149,121,2018
2337844,2019-12-14T00:00:00.000+01:00,Nuke,4,1,4,2019
2304177,2016-08-25T00:00:00.000+02:00,Mirage,10,98,74,2016
2302460,2016-04-30T00:00:00.000+02:00,Mirage,5,15,6,2016
2325163,2018-08-06T00:00:00.000+02:00,Overpass,7,12,9,2018
2305928,2016-10-16T00:00:00.000+02:00,Cobblestone,7,205,123,2016
2329516,2018-11-28T00:00:00.000+01:00,Cache,10,46,44,2018
2318920,2018-02-11T00:00:00.000+01:00,Mirage,6,87,38,2018
2310649,2017-05-11T00:00:00.000+02:00,Cache,2,3,21,2017
2314106,2017-08-27T00:00:00.000+02:00,Nuke,3,45,80,2017
2304755,2016-09-21T00:00:00.000+02:00,Mirage,11,68,43,2016
2338666,2019-12-18T00:00:00.000+01:00,Vertigo,13,61,73,2019
2329103,2018-11-15T00:00:00.000+01:00,Inferno,6,32,219,2018
2306092,2016-10-28T00:00:00.000+02:00,Mirage,2,13,8,2016
2302682,2016-05-19T00:00:00.000+02:00,Mirage,11,6,204,2016
2334665,2019-06-29T00:00:00.000+02:00,Overpass,2,17,32,2019
2310631,2017-05-15T00:00:00.000+02:00,Inferno,12,42,57,2017
2312285,2017-07-06T00:00:00.000+02:00,Cache,10,49,44,2017
2316976,2017-11-09T00:00:00.000+01:00,Mirage,11,129,185,2017
2325542,2018-08-11T00:00:00.000+02:00,Cache,8,161,41,2018
2335524,2019-08-23T00:00:00.000+02:00,Train,2,13,39,2019
2324135,2018-06-24T00:00:00.000+02:00,Mirage,3,24,43,2018
2307596,2017-01-31T00:00:00.000+01:00,Train,5,158,185,2017
2312409,2017-07-15T00:00:00.000+02:00,Cobblestone,6,182,61,2017
2302166,2016-05-24T00:00:00.000+02:00,Train,8,19,15,2016
2319188,2018-02-08T00:00:00.000+01:00,Cobblestone,2,27,22,2018
2326978,2018-10-02T00:00:00.000+02:00,Dust2,5,70,59,2018
2331553,2019-03-06T00:00:00.000+01:00,Mirage,8,20,13,2019
2312930,2017-07-26T00:00:00.000+02:00,Inferno,5,21,62,2017
2310059,2017-04-26T00:00:00.000+02:00,Inferno,5,4,30,2017
2325655,2018-08-14T00:00:00.000+02:00,Inferno,8,237,249,2018
2325912,2018-08-24T00:00:00.000+02:00,Cache,11,113,137,2018
2315364,2017-09-28T00:00:00.000+02:00,Mirage,3,136,190,2017
2332502,2019-04-12T00:00:00.000+02:00,Train,4,75,93,2019
2321550,2018-03-31T00:00:00.000+02:00,Inferno,7,52,33,2018
2321114,2018-03-22T00:00:00.000+01:00,Mirage,9,83,152,2018
2332176,2019-03-31T00:00:00.000+01:00,Train,2,86,57,2019
2306562,2016-11-12T00:00:00.000+01:00,Train,9,73,40,2016
2327620,2018-10-20T00:00:00.000+02:00,Mirage,6,23,2,2018
2333471,2019-05-23T00:00:00.000+02:00,Nuke,10,77,78,2019
2300601,2016-02-05T00:00:00.000+01:00,Dust2,4,28,29,2016
2338633,2019-12-15T00:00:00.000+01:00,Train,6,42,38,2019
2322814,2018-05-17T00:00:00.000+02:00,Inferno,9,9,1,2018
2308499,2017-03-07T00:00:00.000+01:00,Train,9,149,190,2017
2331892,2019-03-21T00:00:00.000+01:00,Inferno,2,78,42,2019
2312801,2017-07-25T00:00:00.000+02:00,Overpass,14,110,119,2017
2316945,2017-11-08T00:00:00.000+01:00,Inferno,10,25,108,2017
2319545,2018-03-22T00:00:00.000+01:00,Inferno,13,25,103,2018
2329506,2018-11-28T00:00:00.000+01:00,Mirage,4,12,95,2018
2304000,2016-08-17T00:00:00.000+02:00,Nuke,8,2,6,2016
2330670,2019-02-03T00:00:00.000+01:00,Inferno,6,39,53,2019
2326869,2018-09-23T00:00:00.000+02:00,Overpass,10,163,242,2018
2324650,2018-07-07T00:00:00.000+02:00,Cache,4,208,109,2018
2333354,2019-05-23T00:00:00.000+02:00,Dust2,5,2,26,2019
2339862,2020-03-11T00:00:00.000+01:00,Dust2,10,66,53,2020
2311697,2017-06-17T00:00:00.000+02:00,Train,6,287,155,2017
2312602,2017-07-11T00:00:00.000+02:00,Train,7,21,18,2017
2311130,2017-05-24T00:00:00.000+02:00,Mirage,6,32,54,2017
2311137,2017-05-27T00:00:00.000+02:00,Overpass,6,34,32,2017
2327243,2018-10-02T00:00:00.000+02:00,Mirage,13,74,66,2018
2336435,2019-09-26T00:00:00.000+02:00,Nuke,2,13,6,2019
2337918,2019-11-16T00:00:00.000+01:00,Vertigo,14,163,243,2019
2326887,2018-09-27T00:00:00.000+02:00,Mirage,7,5,13,2018
2324662,2018-07-11T00:00:00.000+02:00,Dust2,14,32,95,2018
2303646,2016-07-28T00:00:00.000+02:00,Cache,4,24,20,2016
2301078,2016-02-27T00:00:00.000+01:00,Cache,7,23,65,2016
2332014,2019-03-25T00:00:00.000+01:00,Inferno,9,54,64,2019
2321321,2018-03-29T00:00:00.000+02:00,Cache,10,170,179,2018
2319021,2018-02-03T00:00:00.000+01:00,Cobblestone,7,254,67,2018
2315786,2017-10-10T00:00:00.000+02:00,Mirage,14,30,252,2017
2323504,2018-06-03T00:00:00.000+02:00,Nuke,6,105,66,2018
2312219,2017-07-08T00:00:00.000+02:00,Mirage,4,75,215,2017
2323144,2018-05-31T00:00:00.000+02:00,Mirage,11,4,3,2018
2307786,2017-02-07T00:00:00.000+01:00,Nuke,13,149,23,2017
2322504,2018-05-13T00:00:00.000+02:00,Overpass,13,198,69,2018
2319966,2018-04-26T00:00:00.000+02:00,Inferno,11,3,14,2018
2326931,2018-09-24T00:00:00.000+02:00,Cache,8,55,150,2018
2320675,2018-03-14T00:00:00.000+01:00,Cobblestone,5,95,139,2018
2319165,2018-02-07T00:00:00.000+01:00,Mirage,12,231,65,2018
2325550,2018-08-11T00:00:00.000+02:00,Train,2,31,75,2018
2320590,2018-03-13T00:00:00.000+01:00,Train,8,56,298,2018
2307587,2017-01-29T00:00:00.000+01:00,Overpass,10,92,124,2017
2302181,2016-05-21T00:00:00.000+02:00,Cache,2,16,49,2016
2339167,2020-01-31T00:00:00.000+01:00,Dust2,15,40,80,2020
2334938,2019-07-24T00:00:00.000+02:00,Train,6,36,128,2019
2315705,2017-10-08T00:00:00.000+02:00,Cache,4,4,9,2017
2305485,2016-10-08T00:00:00.000+02:00,Dust2,2,47,61,2016
2303891,2016-08-11T00:00:00.000+02:00,Cobblestone,2,39,30,2016
2302794,2016-05-25T00:00:00.000+02:00,Overpass,15,15,8,2016
2323779,2018-06-13T00:00:00.000+02:00,Inferno,5,20,6,2018
2326873,2018-09-22T00:00:00.000+02:00,Mirage,9,48,208,2018
2333198,2019-05-11T00:00:00.000+02:00,Inferno,3,148,106,2019
2323888,2018-06-14T00:00:00.000+02:00,Inferno,3,43,72,2018
2318352,2017-12-23T00:00:00.000+01:00,Cobblestone,6,150,63,2017
2323977,2018-06-17T00:00:00.000+02:00,Cache,2,27,56,2018
2312793,2017-07-20T00:00:00.000+02:00,Cache,6,207,247,2017
2305680,2016-10-14T00:00:00.000+02:00,Cobblestone,9,10,4,2016
2327812,2018-10-13T00:00:00.000+02:00,Train,4,27,44,2018
2310932,2017-05-18T00:00:00.000+02:00,Mirage,10,27,37,2017
2311689,2017-06-24T00:00:00.000+02:00,Overpass,6,3,4,2017
2333386,2019-05-17T00:00:00.000+02:00,Overpass,7,165,102,2019
2334790,2019-07-08T00:00:00.000+02:00,Dust2,4,132,160,2019
2327014,2018-09-27T00:00:00.000+02:00,Inferno,2,33,63,2018
2322030,2018-04-23T00:00:00.000+02:00,Mirage,10,287,76,2018
2311204,2017-05-28T00:00:00.000+02:00,Mirage,8,131,106,2017
2301537,2016-03-24T00:00:00.000+01:00,Overpass,3,51,4,2016
2318554,2018-01-15T00:00:00.000+01:00,Mirage,2,17,24,2018
2306815,2016-11-20T00:00:00.000+01:00,Mirage,2,158,112,2016
2336521,2019-09-30T00:00:00.000+02:00,Dust2,5,117,144,2019
2313127,2017-08-01T00:00:00.000+02:00,Cobblestone,4,27,91,2017
2311455,2017-06-08T00:00:00.000+02:00,Mirage,5,44,207,2017
2331652,2019-03-10T00:00:00.000+01:00,Overpass,3,164,157,2019
2310693,2017-05-14T00:00:00.000+02:00,Train,7,14,33,2017
2339550,2020-02-19T00:00:00.000+01:00,Inferno,12,34,97,2020
2329431,2018-11-25T00:00:00.000+01:00,Dust2,2,46,114,2018
2329663,2018-12-04T00:00:00.000+01:00,Dust2,4,28,39,2018
2326849,2018-09-28T00:00:00.000+02:00,Train,2,51,70,2018
2317053,2017-11-09T00:00:00.000+01:00,Overpass,6,2,80,2017
2319709,2018-02-15T00:00:00.000+01:00,Cache,8,74,48,2018
2321808,2018-04-08T00:00:00.000+02:00,Mirage,8,62,67,2018
2316428,2017-10-28T00:00:00.000+02:00,Train,12,36,48,2017
2313326,2017-08-19T00:00:00.000+02:00,Inferno,13,77,175,2017
2336842,2019-10-07T00:00:00.000+02:00,Dust2,3,126,83,2019
2338067,2019-12-06T00:00:00.000+01:00,Overpass,5,4,3,2019
2311803,2017-06-22T00:00:00.000+02:00,Nuke,2,38,64,2017
2308196,2017-02-23T00:00:00.000+01:00,Cobblestone,4,99,104,2017
2335080,2019-07-20T00:00:00.000+02:00,Vertigo,3,83,147,2019
2338954,2020-01-14T00:00:00.000+01:00,Dust2,13,25,186,2020
